arquivo	proveniencia	sha256_integracao	presente_inventario_base
backend/src/modules/api/private/psychologist/billing/checkout/use-cases/plan-compatibility.ts	Euclid;billing;integral | Tesla;checkout;integral_inicial | Tesla;financeiro330;integral_inicial	2f2793ef2827f6e071a1d55019555f41b8996f1b0d8979c64e04eb00913eee53	false
backend/src/modules/api/private/psychologist/billing/checkout/use-cases/services.ts	Euclid;billing;integral | Tesla;checkout;integral_inicial | Tesla;financeiro330;integral_inicial	0d07597a0270c12400ad4b1ae1db64b2eaac15bfeef5543eff583b9669bb0e78	true
backend/src/modules/api/private/psychologist/billing/checkout/validator/index.ts	Euclid;billing;integral | Tesla;checkout;integral_inicial | Tesla;financeiro330;integral_inicial	736ea23623e2447e935386c2e3d51cad28def39370218c7cce3cc179aa8ba503	true
backend/src/modules/api/private/psychologist/billing/current/DTOs/ICurrentDTO.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	f6cee87a7e0c2cece62c5269fb2309bb126b2de7aa3722a895a3e6225ec3726d	true
backend/src/modules/api/private/psychologist/billing/current/index.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	8a37ddedf14da8a19a661d384ce9239743d6f354a81819f212c2b70e5bdac246	true
backend/src/modules/api/private/psychologist/billing/current/repositories/CurrentRepository.ts	Euclid;billing;integral | Tesla;checkout;integral_inicial | Tesla;financeiro330;integral_inicial	a6442eb2736e10b0721c16c38689e059a63c2017bd4339799cd843f1c0613f8c	true
backend/src/modules/api/private/psychologist/billing/current/repositories/interfaces/ICurrentRepository.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	80769482712c9c50dd850de5dc232b25f75ee19a219b06937deabbd95ff53971	true
backend/src/modules/api/private/psychologist/billing/current/use-cases/controller.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	590d40c6b15e6523c67defe9c793767c2f59e3f43e20b6150ce12fe71eac5535	true
backend/src/modules/api/private/psychologist/billing/current/use-cases/services.ts	Euclid;billing;integral | Tesla;checkout;integral_inicial | Tesla;financeiro330;integral_inicial	fe1278723f2205c3a283601fc95ad275fe41e2b3b68e1c6ecade0a432742559f	true
backend/src/modules/api/private/psychologist/billing/payment-method/session/DTOs/IPaymentMethodSessionDTO.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	3699d0c9097ec0e2f881d59cdaca06e1ad95354faedb6fc54d3c2659c580e6e0	true
backend/src/modules/api/private/psychologist/billing/payment-method/session/index.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	5311ebfedc13c36ea8c984c8198c03d52674cb9b7b224d22cdb97cc2e82f7804	true
backend/src/modules/api/private/psychologist/billing/payment-method/session/repositories/PaymentMethodSessionRepository.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	707795e801a57bf30819f9ff375aa0b9da0673f924fee860f40487ff447f6f6b	true
backend/src/modules/api/private/psychologist/billing/payment-method/session/repositories/interfaces/IPaymentMethodSessionRepository.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	9e59bd59c546b10073295041736bea91f61ba93e6a62b83273eb6a41333e0a78	true
backend/src/modules/api/private/psychologist/billing/payment-method/session/use-cases/controller.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	eec89b4e495eadff38926bd6b121b18b3239e29ad5ed0b3506327f41ad70f978	true
backend/src/modules/api/private/psychologist/billing/payment-method/session/use-cases/services.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	42186dca81437727c356c6df41c5f5e21d058e04a1086c4c29726677711369c0	true
backend/src/modules/api/private/psychologist/billing/payment-method/session/validator/index.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	a38793fb8447ce6e8d48788ce5c5cd9cc26c9728076ed569815dd36c99815c8d	true
backend/src/modules/api/private/psychologist/billing/plans/DTOs/IPlansDTO.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	164a8e5438abdeb9d1d76a234dfcc8998a3f44c4711daeea75399b7228e86417	true
backend/src/modules/api/private/psychologist/billing/plans/index.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	af1bb0a5fded28d4ab7577dd9e392ec1ccd917ce8b8e8b20650cf331c19cb47d	true
backend/src/modules/api/private/psychologist/billing/plans/repositories/PlansRepository.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	ce17dc1aa720f824a653fee7a227379e8732ebcb3c7096b59f59afca5df859c0	true
backend/src/modules/api/private/psychologist/billing/plans/repositories/interfaces/IPlansRepository.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	2367c7b4159c16a9502842e56b66c4953069c447f8f32e3ae9faca43a268acfa	true
backend/src/modules/api/private/psychologist/billing/plans/use-cases/controller.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	d39e04b8761fee1fddb1214f7887010a1a31b6dc555ee5014e27f966864967d6	true
backend/src/modules/api/private/psychologist/billing/plans/use-cases/services.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	18fd0d9fb441b40914fb2f83c58f3ba7ab431e9e8eef307f02d7f3f4d77fea0d	true
backend/src/modules/api/private/psychologist/billing/select-free/DTOs/ISelectFreeDTO.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	a6e94e9bb1984b78521b6ccf1418501fff82eb7e26be64db0a7a47d77102b9a8	true
backend/src/modules/api/private/psychologist/billing/select-free/index.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	308ed2b814d750a5474c5c91e6699412e0e046c9ae9c7f017d3c20b909090300	true
backend/src/modules/api/private/psychologist/billing/select-free/repositories/SelectFreeRepository.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	cefd549e340bdff35b79a84952ae5e4a2c448d1d8efb3429da969e3445e86f03	true
backend/src/modules/api/private/psychologist/billing/select-free/repositories/interfaces/ISelectFreeRepository.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	94370c98069fc1d0ab2a1b386a016280206b33d247830f5e47372de4bae0d1db	true
backend/src/modules/api/private/psychologist/billing/select-free/use-cases/controller.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	5cdd2810044a71445a2fa31e179194217bf86833d4beb57238b257aea727bc09	true
backend/src/modules/api/private/psychologist/billing/select-free/use-cases/services.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	5301ef67460ab2307598806c0d8d370240df43ef446eb8bf18f8810e55552893	true
backend/src/modules/api/private/psychologist/billing/subscription/DTOs/ISubscriptionDTO.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	7d89bc4273a4c4e488e191f0e45c30af34f5958466f73c06f597719e6c56ada7	true
backend/src/modules/api/private/psychologist/billing/subscription/index.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	61d79fbf1a2f97830919c60c31728cbee5617a5a772994f890aace8a63fb60a8	true
backend/src/modules/api/private/psychologist/billing/subscription/repositories/SubscriptionRepository.test.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	1beb9a02ac0676cf0d044655ab4cedc2bb317c78f477f2d5283c30012d9f79ae	true
backend/src/modules/api/private/psychologist/billing/subscription/repositories/SubscriptionRepository.ts	Euclid;billing;integral | Tesla;checkout;integral_inicial | Tesla;financeiro330;integral_inicial	0f63572037b6a293ff49ba028c51cc7f29562628f07f178da0efcd3a7eefa701	true
backend/src/modules/api/private/psychologist/billing/subscription/repositories/interfaces/ISubscriptionRepository.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	2279298bd48c825ae669e9663ecc6712cd1d5097227eb80a1dba8d059ea43218	true
backend/src/modules/api/private/psychologist/billing/subscription/use-cases/controller.ts	Euclid;billing;integral | Tesla;financeiro330;integral_inicial	6252831a22c556a97009677e93ee872e57adef05129c4f378167cdc735eff1bb	true
backend/src/modules/api/private/psychologist/billing/subscription/use-cases/services.ts	Euclid;billing;integral | Tesla;checkout;integral_inicial | Tesla;financeiro330;integral_inicial	8eb8f637af412ab127414ad0c278816040092ba009676141c823a7f493d2982a	true
backend/src/modules/api/private/psychologist/billing/sync/DTOs/ISyncDTO.ts	Euclid;billing;integral | Tesla;checkout;integral_inicial | Tesla;financeiro330;integral_inicial	5e9b00617363f17dd926f9dccc4d296bd1f311b920df1b0b974778d317e2a4b0	true
backend/src/modules/api/private/psychologist/billing/sync/index.ts	Euclid;billing;integral | Tesla;checkout;integral_inicial | Tesla;financeiro330;integral_inicial	308ed2b814d750a5474c5c91e6699412e0e046c9ae9c7f017d3c20b909090300	true
backend/src/modules/api/private/psychologist/billing/sync/repositories/SyncRepository.ts	Euclid;billing;integral | Tesla;checkout;integral_inicial | Tesla;financeiro330;integral_inicial	91d7656ba17b2799cc8dd40f08853352996b7ebdec8a6983c162f328da43b9dc	true
backend/src/modules/api/private/psychologist/billing/sync/repositories/interfaces/ISyncRepository.ts	Euclid;billing;integral | Tesla;checkout;integral_inicial | Tesla;financeiro330;integral_inicial	aba8f99a22a5fa0154fbbbb5fe4c57a0ee989f83caeb2d0f8cc5de8b17f4d0b3	true
backend/src/modules/api/private/psychologist/billing/sync/use-cases/controller.ts	Euclid;billing;integral | Tesla;checkout;integral_inicial | Tesla;financeiro330;integral_inicial	4d67f6cb5bb8d253b255b2fe3adbfae891c164a5b2f2f74ff750fbbc0955f337	true
backend/src/modules/api/private/psychologist/billing/sync/use-cases/services.ts	Euclid;billing;integral | Tesla;checkout;integral_inicial | Tesla;financeiro330;integral_inicial	bdd4dd2f881ac96b07a0eca3cf875f9366de4f8756b4b9b979b57c51fb53a8e2	true
backend/src/modules/api/private/psychologist/free-profile/DTOs/IFreeProfileDTO.ts	Lagrange;perfil;integral | Lagrange;perfil328;integral | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	fcc52abaff9c7a0c9c5d4f37ce691ddf8268ef8fcb3604b54df8fe58a2cfc1ca	true
backend/src/modules/api/private/psychologist/free-profile/index.ts	Lagrange;perfil;integral | Tesla;notificacoes;integral | Lagrange;perfil328;integral | Tesla;notificacoes328;integral | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	3d7dcbc192f9b2dc15683118ab3a3e60fd56feb58f8b9da80f6ffd181ed3086e	true
backend/src/modules/api/private/psychologist/free-profile/repositories/FreeProfileRepository.ts	Lagrange;perfil;integral | Tesla;notificacoes;integral | Lagrange;perfil328;integral | Tesla;notificacoes328;integral | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	2fb3d28c3412e490fadc11b4af1bf34628f3fd06383a76af83e89c2aaec3de5e	true
backend/src/modules/api/private/psychologist/free-profile/repositories/interfaces/IFreeProfileRepository.ts	Lagrange;perfil328;integral | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	67ec10a1c09e1e5e7a249122b14cc547d7ed552299b27e407a1ddb8ea5a78127	true
backend/src/modules/api/private/psychologist/free-profile/repositories/support/profile-response.ts	Lagrange;perfil;integral | Lagrange;perfil328;integral | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	aee15e359eee61d1520de963430cd898f43f43f5e8af8cb522e8607a5dd8a3ee	true
backend/src/modules/api/private/psychologist/free-profile/use-cases/controller.ts	Lagrange;perfil;integral | Lagrange;perfil328;integral | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	d57e845e8d460d2c9cce86ff3cbd6ba7fae379a80649467c30fee7433d5c6631	true
backend/src/modules/api/private/psychologist/free-profile/use-cases/services.ts	Tesla;notificacoes;integral | Tesla;notificacoes328;integral | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	678532805cc3623e0e19cda616a306dc5947d883affafb25d65111b8f2ff0fac	true
backend/src/modules/api/private/psychologist/free-profile/use-cases/services/profile-data.ts	Lagrange;perfil;integral | Tesla;notificacoes;integral | Lagrange;perfil328;integral | Tesla;notificacoes328;integral | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	5d3b08c5b943c3b8839dbdecc6218fbf2a4176b21cc728ad559180a3eae2b837	true
backend/src/modules/api/private/psychologist/free-profile/use-cases/services/profile-media.ts	Lagrange;perfil;integral | Lagrange;perfil328;integral | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	dd85ee6640bd112d65d4fbd5971d7928e467f27d8a16da60ce617170b83953da	true
backend/src/modules/api/private/psychologist/free-profile/use-cases/services/profile-validation.test.ts	Lagrange;perfil328;integral	0b8ca77ea7a3f20673bcd24f82a58c4b463e8ffe362a0c82df7c6bade4a1d027	false
backend/src/modules/api/private/psychologist/free-profile/use-cases/services/profile-validation.ts	Lagrange;perfil;integral | Lagrange;perfil328;integral	cf257eb14bb5b1d3445e1bdc3df3d7fcad30e78479f9203f80729bd47c929a3c	true
backend/src/modules/api/private/psychologist/free-profile/use-cases/services/profile-video-multipart.ts	Lagrange;perfil;integral | Lagrange;perfil328;integral | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	864328e0c44ac7dd7b468db022bf7531c6e77d45d0f7478f02888dfa4dcbecd0	true
backend/src/modules/api/private/psychologist/free-profile/use-cases/services/profile-video-policy.ts	Lagrange;perfil;integral | Lagrange;perfil328;integral | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	9401110151dda4d52e7711f93bfd38b0ea756a02f18e65c8e463be22ff274bfd	true
backend/src/modules/api/private/psychologist/free-profile/validator/index.ts	Lagrange;perfil;integral | Lagrange;perfil328;integral | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	7e8274dc55f02e97858a8bce30ea747cc574e800152a9999fa39b2e9a9cfe1de	true
backend/src/modules/api/private/video-assets/DTOs/IVideoAssetsDTO.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	3525966382f61c4184d714e5e2ff455e720eb1879a14bf27a7b59716529e5dc8	true
backend/src/modules/api/private/video-assets/index.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial | principal;associacao333;integral	417383f4effc98f62957d9b7dafa7c56abfce8e882c1043840779307bce378d9	true
backend/src/modules/api/private/video-assets/use-cases/controller.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	480d65439e1a95bb0c67cc202ff4dc0c6e3b3e6a5fb2fc1d721a89d97a37995f	true
backend/src/modules/api/private/video-assets/use-cases/services.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	78440815a8ca9ef951634832fdb49ebb6ca44e9eb7f05e501bf600247cff2e65	true
backend/src/modules/api/private/video-assets/validator/index.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	2b90c480163e3c5a1bc2ad0ac86cf27ccf5a1e21d2ac1ed2b8b1db6e172f5b92	true
backend/src/modules/api/public/analytics/action/DTOs/IImportantActionDTO.ts	principal;analytics330;integral	312baa3e68a7390aece58bda25b0d3d4d0073981497d552a44bcd9675cc5b0f0	true
backend/src/modules/api/public/analytics/action/index.ts	principal;analytics330;integral	2d3db74ddfaf7b85fe403a45c6eb49e96b9c9a394d446a8411504ca01f21e01d	true
backend/src/modules/api/public/analytics/action/repositories/ImportantActionRepository.ts	principal;duracao330;integral | principal;analytics330;integral	bdb685a3bbe7e21ad4f8f3bb7006b10c164e07878939033ce079bf2b057cd85a	true
backend/src/modules/api/public/analytics/action/repositories/interfaces/IImportantActionRepository.ts	principal;analytics330;integral	e02ea473d5d7b2bc2a28ed45e7afd81eb44051f1f9134331eac4b3747a8cfd0e	true
backend/src/modules/api/public/analytics/action/use-cases/controller.ts	principal;analytics330;integral	9b1f08dcedc4547a2641eb24707c3f1472f12f73ce09bf83bae6318028d01241	true
backend/src/modules/api/public/analytics/action/use-cases/services.ts	principal;analytics330;integral	8dc79ac2dd6d0f64699f8feca757ac1bec8f7481c1923a0d1a2ea305537302b1	true
backend/src/modules/api/public/analytics/action/validator/index.ts	principal;analytics330;integral	5343d21a53628a2d2db116fbcded0bae7b8011ecf7eceade043c312cd6681dfa	true
backend/src/modules/api/public/analytics/content-attention/DTOs/IContentAttentionDTO.ts	principal;analytics330;integral	bf2c09a53784e944d32051608f6e351ee4a248d7568c8bd39d014578d290fa22	true
backend/src/modules/api/public/analytics/content-attention/index.ts	principal;analytics330;integral	2d3db74ddfaf7b85fe403a45c6eb49e96b9c9a394d446a8411504ca01f21e01d	true
backend/src/modules/api/public/analytics/content-attention/repositories/ContentAttentionRepository.ts	principal;analytics330;integral	f5a0c40828253d7f6f84c944d4331d6a8ad83e9ccdfb20102ed8a6bf4a111295	true
backend/src/modules/api/public/analytics/content-attention/use-cases/controller.ts	principal;analytics330;integral	42bd11d530ac440504d39b7f444a5f5ee7de8f14c92d341668bd59e76c7197be	true
backend/src/modules/api/public/analytics/content-attention/use-cases/services.ts	principal;analytics330;integral	d18b4c0f4dd7e4bd8ee813722fcf5cb94c373ad0f7a131ae8879199ada6a792b	true
